url,titre,infos,description,prix
http://www.seloger.com/annonces/achat/appartement/paris-5eme-75/saint-victor/102930993.htm?ci=750105&idqfix=1&idtt=2&idtypebien=1&tri=d_dt_crea&bd=Li_LienAnn_1,"vente appartement 2 pieces 33,38m2 paris 5eme","travaux a prevoir, surface de 33 m2, 4 etage, 2 pieces, 1 chambre, 1 salle de bains, 1 toilette, toilettes separees, television par cable, cuisine americaine, dpe: e (294), ges : b (9)","75005 paris: rue rollin - immeuble ancien - 2 pieces atypique - 4eme etage sans ascenseur - 33,38 m2 + 10 m2 de mezzanine - salon avec cuisine us - chambre - salle de bains - wc separes - sur cour - travaux a prevoir - 300.000 e.",300000
http://www.seloger.com/annonces/achat-de-prestige/appartement/paris-1er-75/103148311.htm?ci=750101&idqfix=1&idtt=2&idtypebien=1&tri=d_dt_crea&bd=Li_LienAnn_1,vente de prestige appartement 4 pieces 114m2 paris 1er,"surface de 114 m2, 6 etages, 4 etage, 4 pieces, 2 chambres, 1 salle de bains, 1 salle d'eau, 2 toilettes, toilettes separees, parquet, ascenseur, cuisine equipee, entree, salle de sejour :, orientation ouest, sud, dpe: d (205), ges : e (48)","rue daunou. au 4eme etage avec ascenseur d'un immeuble de 6 etages construit en 1780, bel appartement traversant entierement renove avec gout et materiaux de qualite de 111m2 carrez expose sud ouest et compose d'une entree, une buanderie, une cuisine equipee avec ilot central, deux grandes chambres, un beau sejour, une salle de bain avec baignoire et douche, deux wc. 3eme chambre et 2eme salle d'eau possibles. hauteur sous plafond 2.45m. baigne de lumiere. immeuble ravale. charges 500 e/mois (eau chaude et chauffage individuel electrique). taxe fonciere 1776 e. parking possible a la location. contact.",1224000
http://www.seloger.com/annonces/achat-de-prestige/appartement/paris-6eme-75/odeon/103297845.htm?ci=750106&idqfix=1&idtt=2&idtypebien=1&tri=d_dt_crea&bd=Li_LienAnn_1,vente de prestige appartement 4 pieces 127m2 paris 6eme,"travaux a prevoir, surface de 127 m2, 2 etage, 4 pieces, 2 chambres, 1 salle de bains, ascenseur, cave, entree, salle a manger","place saint sulpice. exclusivite. au 2eme etage d'un charmant immeuble d'angle du 18e siecle, cet appartement d'environ 135 m2 propose de belles perspectives au sud sur la place et l'eglise saint-sulpice. ce bien va necessiter des travaux de renovation importants. entree salon d'angle salle a manger bureau ou 2e chambre chambre principale cuisine et buanderie cave.",2350000
http://www.seloger.com/annonces/achat/appartement/paris-13eme-75/102401841.htm?ci=750113&idqfix=1&idtt=2&idtypebien=1&tri=d_dt_crea&bd=Li_LienAnn_1,vente studio 16m2 paris 13eme,"surface de 16 m2, 1 piece, 1 salle d'eau, 1 toilette, 1 balcon, cuisine coin cuisine, gardien, entree, orientation ouest, dpe: f (334), ges : d (28)","ideal 1er achat.. dans une residence recente, agreable studio renove en dernier etage, compose d'une entree, une belle piece a vivre avec balcon en exposition ouest, une salle d'eau avec wc, une kitchenette, residence securisee avec gardien.. copropriete de lots charges annuelles: 1200 euros.",170000
http://www.seloger.com/annonces/achat/appartement/paris-13eme-75/dunois-bibliotheque-jeanne-d-arc/102590377.htm?ci=750113&idqfix=1&idtt=2&idtypebien=1&tri=d_dt_crea&bd=Li_LienAnn_1,vente studio 20m2 paris 13eme,"surface de 20 m2, annee de construction 1979, 7 etages, 7 etage, 1 piece, 1 salle d'eau, 1 toilette, ascenseur, 1 balcon, cuisine coin cuisine, entree, orientation est, dpe: e (), ges : f ()","paris xiiieme - dernier etage avec balcon - jeanne d'arc - efficity, l'agence qui estime votre bien en ligne, vous propose ce studio entierement renove idealement situe a deux pas de la place jeanne d'arc. il se situe au dernier etage d'un immeuble recent tres bien entretenu et securise avec digicode et gardienne. cet appartement oriente ouest se compose d'une entree avec coin cuisine, d'une piece principale avec balcon donnant sur cour et jardin, une salle d'eau avec wc. efficity sa, au capital de 270 983 e - carte professionnelle t 12024 delivree par la prefecture de police de paris - siege: 100 boulevard du montparnasse 75014 paris - garantie financiere cegc pour un montant de 1640000,00e - rcs: paris 497617746 - kohei sakaguchi, agent commercial du reseau immobilier efficity est inscrit au rsac de creteil n537755233 ref annonce: 18463-0710.",169000
http://www.seloger.com/annonces/achat/appartement/paris-13eme-75/103276113.htm?ci=750113&idqfix=1&idtt=2&idtypebien=1&tri=d_dt_crea&bd=Li_LienAnn_1,"vente studio 19,8m2 paris 13eme","surface de 20 m2, 4 etages, 2 etage, 1 piece, 1 salle d'eau, 1 toilette, chauffage individuel electrique, cuisine coin cuisine, digicode, salle de sejour : 16 m2, orientation ouest, sud","bibliotheque francois mitterand - studio de 19,8 m2 renove avec salle de douche, toilettes et kitchenette equipee, situe au 2eme etage dans un immeuble entierement rehabilite. orientation sud-ouest.",169000
http://www.seloger.com/annonces/achat-de-prestige/appartement/paris-13eme-75/olympiades-choisy/103276437.htm?ci=750113&idqfix=1&idtt=2&idtypebien=1&tri=d_dt_crea&bd=Li_LienAnn_1,vente de prestige appartement 5 pieces 102m2 paris 13eme,"surface de 102 m2, 1 etage, 5 pieces, 3 chambres, 1 salle de bains, 1 salle d'eau, 1 toilette, toilettes separees, meuble, ascenseur, cave, terrasse, 1 terrasse, 1 parking, chauffage individuel, cuisine separee equipee, interphone, digicode, entree, salle a manger, salle de sejour :, calme, dpe: d (229), ges : b (7)","superbe 5 pieces familial agremente d'une magnifique terrasse de 50 m2 ensoleillee et entierement arboree exposee sud-ouest. l'appartement d'une superficie de 102 m2 est traversant, le salon et la cuisine, ouverts sur la terrasse, etant separes des trois chambres par l'entree. l'appartement se situe dans le quartier de la rue de tolbiac, a proximite du quartier de la bnf et des quais de seine. l'appartement a ete integralement refait a neuf en 2013 et dispose d'une climatisation reversible. il est compose d'une entree, d'un sejour/salle a manger de 31 m2, d'une belle cuisine independante entierement equipee disposant d'un bar ouvert sur le salon, le tout donnant sur la terrasse de plain-pied, de trois chambres, dont une grande chambre parentale avec salle de douche independante, d'une salle de bains avec wc, d'une buanderie et d'un wc separe. cet appartement se trouve a proximite des transports et des commerces, dans une rue calme et neanmoins tres conviviale avec des commerces de proximite. il est vendu avec une cave et un grand parking situe au sous-sol de l'immeuble. votre consultante mme francis mia.",1023750
http://www.seloger.com/annonces/achat/appartement/paris-17eme-75/ternes-maillot/103281809.htm?ci=750117&idqfix=1&idtt=2&idtypebien=1&tri=d_dt_crea&bd=Li_LienAnn_1,vente appartement 2 pieces 20m2 paris 17eme,"surface de 20 m2, annee de construction 1900, 7 etage, 2 pieces, 1 chambre, 1 salle d'eau, 1 toilette, meuble, parquet, ascenseur, chauffage individuel, cuisine separee equipee, digicode, gardien, vue","situe entre l'etoile et la place des ternes. bel immeuble haussmannien avenue mac mahon. appartement 2 pieces entierement equipe amenage et equipe au 7eme et dernier etage ascenseur. comprenant, une salle de douches, un coin cuisine, un sejour, une chambre. vue degagee, bonne exposition, bon etat. ideal investisseur, location meublee. charges annuelles: 720 e honoraires acheteur inclus: 4.68 %.",299000
http://www.seloger.com/annonces/achat/appartement/paris-17eme-75/courcelles-wagram/103284187.htm?ci=750117&idqfix=1&idtt=2&idtypebien=1&tri=d_dt_crea&bd=Li_LienAnn_1,vente appartement 3 pieces 88m2 paris 17eme,"surface de 88 m2, 4 etages, 3 etage, 3 pieces, 2 chambres, 1 salle de bains, 1 toilette, rangements, ascenseur, cave, digicode, gardien, entree, salle a manger, vue","paris xviie - villiers / bremontier - beau 3 pieces de 88m2 au 3eme etage, vue degagee, immeuble ancien de 1880 de bon standing. il se compose d'une entree, salon / salle a manger (45 m2), une chambre, placards/penderies, cuisine amenagee, salle de bains, wc separes. cave. ascenseur, digicode, gardien. cave. a proximite immediate du metro wagram, lycee carnot et de tous commerces. astim transactions, agence specialisee dans l'immobilier de standing depuis 1960 vous accueille du lundi au vendredi de 9h00 a 20h00 au 16 rue fourcroy - paris 17e (metro ternes). vous pouvez consulter nos annonces ou nous contacter directement 7j/7.",730000
http://www.seloger.com/annonces/achat/appartement/paris-1er-75/saint-germain-l-auxerrois/103113409.htm?ci=750101&idqfix=1&idtt=2&idtypebien=1&listing-listpg=2&tri=d_dt_crea&bd=Li_LienAnn_1,vente appartement 2 pieces 40m2 paris 1er,"travaux a prevoir, surface de 40 m2, 2 pieces, 1 chambre, 1 salle d'eau, 1 toilette, toilettes separees, 1 balcon, cuisine americaine, salle de sejour :","dans tres bel immeuble 1820 en pierre de taille, tres joli 2 pieces + balcon, poutres, cuisine a l'americaine, sejour, 1 chambre, salle d'eau, wc, 6 fenetres, tres ensoleille, vue superbe sur seine et palais de justice, rare !!",525000
http://www.seloger.com/annonces/achat/appartement/paris-13eme-75/102570163.htm?ci=750113&idqfix=1&idtt=2&idtypebien=1&listing-listpg=2&tri=d_dt_crea&bd=Li_LienAnn_1,"vente appartement 3 pieces 66,76m2 paris 13eme","surface de 67 m2, 6 etages, 2 etage, 3 pieces, 2 chambres, 1 salle d'eau, parquet, rangements, ascenseur, cheminee, cave, entree, salle de sejour :","paris xiiie (proche ve): secteur recherche au pied du metro saint marcel dans bel immeuble pierre de taille au 2eme etage avec ascenseur. appartement de type 4 pieces comprenant: entree avec placard, cuisine, salle d'eau avec wc, 2 chambres, sejour double, 2 balcons, cave, parquet, cheminee, clair, triple expositions. bien soumis au statut de la copropriete nombre de lots 48 le syndicat des coproprietaires n'a aucune procedure en cours.",590000
http://www.seloger.com/annonces/achat/appartement/paris-13eme-75/patay-massena/102059589.htm?ci=750113&idqfix=1&idtt=2&idtypebien=1&listing-listpg=2&tri=d_dt_crea&bd=Li_LienAnn_1,"vente studio 26,5m2 paris 13eme","surface de 26 m2, annee de construction 1890, 6 etages, 4 etage, 1 piece, 1 salle d'eau, 1 toilette, cave, chauffage individuel electrique, digicode, gardien, calme","paris 13eme - rue albert - studio - en etage d'un immeuble ancien de bon standing, imax vous propose ce grand studio a l'agencement optimal et beneficiant du charme de l'ancien. il se compose d'une grande piece a vivre avec 2 fenetres, une cuisine amenagee, une salle d'eau et un wc. une cave. clair et calme. aucune perte de place. exclusivite imax. dpe: nc - v1767 -.",210000
http://www.seloger.com/annonces/achat/appartement/paris-13eme-75/103239713.htm?ci=750113&idqfix=1&idtt=2&idtypebien=1&listing-listpg=2&tri=d_dt_crea&bd=Li_LienAnn_1,vente appartement 4 pieces 95m2 paris 13eme,"surface de 95 m2, 6 etages, 2 etage, 4 pieces, 2 chambres, 1 salle de bains, 1 toilette, toilettes separees, rangements, ascenseur, cheminee, cave, 2 balcons, gardien, entree, salle a manger, orientation sud, dpe: d (206), ges : d (33)","arago-gobelins dans un bel immeuble ancien en pierre de taille, au deuxieme etage avec ascenseur, superbe appartement de 95m2 entierement renove par un architecte compose d'une entree, un salon, une salle a manger, deux chambres (dont une en rotonde), une cuisine, une salle de bains et wc separes. la reception et une chambre sont prolongees par deux balcons filants totalisant 8m2. nombreux rangements. cet appartement presente de beaux volumes avec beaucoup de lumiere grace a une exposition plein sud. il beneficie du confort d'une conception moderne tout en ayant respecte une belle ame ancienne (parquet, moulures, cheminees, rotonde). une cave complete l'appartement. immeuble avec gardienne.",927000
http://www.seloger.com/annonces/achat/appartement/paris-9eme-75/103252899.htm?ci=750109&idqfix=1&idtt=2&idtypebien=1&listing-listpg=2&tri=d_dt_crea&bd=Li_LienAnn_1,vente studio 22m2 paris 9eme,"surface de 22 m2, annee de construction 1860, 5 etages, 2 etage, 1 piece, 1 salle de bains, 1 toilette, chauffage individuel electrique, cuisine separee, digicode, calme","a proximite immediate de la gare st lazare - au 2eme etage d'un immeuble dont les parties communes ont ete renovees, studio 22 m2 comprenant une vaste piece a vivre, cuisine independante, salle de bain avec wc. calme et lumineux. dont 4.76 % honoraires ttc a la charge de l'acquereur.",220000
http://www.seloger.com/annonces/achat/appartement/paris-13eme-75/bievres-sud-tolbiac/103243567.htm?ci=750113&idqfix=1&idtt=2&idtypebien=1&listing-listpg=2&tri=d_dt_crea&bd=Li_LienAnn_1,vente appartement 2 pieces 67m2 paris 13eme,"recent, surface de 67 m2, 6 etage, adapte aux personnes en fauteuil, 2 pieces, 1 chambre, 1 salle de bains, 1 toilette, toilettes separees, rangements, 1 balcon, entree, salle de sejour :, orientation ouest, dpe: d (), ges : e ()","place de rungis 2pieces + balcon au 6eme etage d'un immeuble recent annee 1978, un appartement compose d'une entree avec placard, une vaste sejour de 29m2 tres lumineux plein ouest donnant sur beau balcon. une cuisine amenagee. un coin nuit avec salle de bains, wc independant. une chambre de 13m2 avec balcon. nombreux rangements. charges annuelles de copropriete annonce par le vendeur 2520, nombre de lots 62.",535000
http://www.seloger.com/annonces/achat/appartement/paris-13eme-75/103236551.htm?ci=750113&idqfix=1&idtt=2&idtypebien=1&listing-listpg=2&tri=d_dt_crea&bd=Li_LienAnn_1,vente appartement 3 pieces 49m2 paris 13eme,"recent, surface de 49 m2, 1 etage, 3 pieces, 2 chambres, 1 salle d'eau, 1 toilette, toilettes separees, television par cable, cave, 1 parking, entree, salle de sejour :, calme, dpe: d (), ges : e ()","bnf au 1er etage sur 4 d'un immeuble recent. appartement en bon etat general tres clair et calme. entree, sejour avec cuisine semi-ouverte, deux chambres, salle d'eau, wc separes, dressing.",375000
http://www.seloger.com/annonces/achat/appartement/paris-8eme-75/saint-philippe-du-roule/103239699.htm?ci=750108&idqfix=1&idtt=2&idtypebien=1&listing-listpg=2&tri=d_dt_crea&bd=Li_LienAnn_1,vente appartement 2 pieces 49m2 paris 8eme,"travaux a prevoir, surface de 49 m2, 6 etages, 4 etage, 2 pieces, 1 chambre, 1 salle de bains, cheminee, cave, 1 balcon, cuisine separee, interphone, digicode, entree, vue, calme, orientation ouest, sud","saint-philippe du roule vue degagee sur l'eglise saint-philippe du roule, au quatrieme etage sans ascenseur d'un immeuble ancien, dans une impasse au calme. appartement deux pieces de 49 m2 compose d'une entree, une reception avec cheminee, une chambre avec salle de bains et cuisine separee. balcon filant et vue degagee, exposition sud-ouest. beaucoup de charme et de lumiere. une cave complete l'appartement.",470000
http://www.seloger.com/annonces/achat/appartement/paris-2eme-75/sentier-bonne-nouvelle/102588391.htm?ci=750102&idqfix=1&idtt=2&idtypebien=1&listing-listpg=3&tri=d_dt_crea&bd=Li_LienAnn_1,vente appartement 2 pieces 43m2 paris 2eme,"surface de 43 m2, 6 etages, 5 etage, 2 pieces, 1 chambre, 1 salle d'eau, 1 toilette, cave, terrasse, 4 terrasses, chauffage individuel electrique, salle de sejour :, calme, orientation nord, ouest, dpe: f (346), ges : c (11)","paris 2eme - bonne nouvelle situe en etage eleve, dans un bel immeuble du 18eme, un vaste deux pieces beneficiant d'une lumiere traversante. il se compose d'un double sejour ouvert sur une cuisine amenagee et equipee, une chambre, une salle de douche et wc separes. terrasse d'env 4 m2 donnant sur la rue (exposition nord-ouest) lumineux, calme et bien distribue. rare !",440000
http://www.seloger.com/annonces/achat/appartement/paris-17eme-75/courcelles-wagram/103279459.htm?ci=750117&idqfix=1&idtt=2&idtypebien=1&listing-listpg=2&tri=d_dt_crea&bd=Li_LienAnn_1,vente appartement 2 pieces 95m2 paris 17eme,"surface de 95 m2, 6 etages, rdc etage, 2 pieces, 1 chambre, 1 salle d'eau, 1 toilette, toilettes separees, cave, cuisine equipee, digicode, salle a manger, salle de sejour :","paris 17eme proche place wagram immeuble pierre de taille au rez-de-chaussee. comme une suite d hotel superbe 2 pieces atypique en parfait etat refait par architecte avec des materiaux nobles (pierre de bourgogne, bois precieux). compose d'un sejour avec coin salle a manger cuisine equipee. grande chambre et jolie salle d'eau + wc dans laquelle est amenagee un dressing. une cave complete ce bien vous avez aussi la possiblilite d acquerir un grand parking (gde voiture + moto).",795000
http://www.seloger.com/annonces/achat/appartement/paris-12eme-75/jardin-de-reuilly/103231283.htm?ci=750112&idqfix=1&idtt=2&idtypebien=1&listing-listpg=3&tri=d_dt_crea&bd=Li_LienAnn_1,"vente appartement 2 pieces 26,16m2 paris 12eme","surface de 26 m2, rdc etage, 2 pieces, 1 chambre, 1 salle de bains, 1 toilette, cuisine aucune, salle de sejour :","montgallet - rue de reuilly. au c12ur d'un quartier commercant et anime century 21 daumesnil vous propose ce charmant deux pieces de 27m2 en parfait etat donnant sur une jolie cour pavee et arboree. sans aucune perte de place cet appartement comprend un sejour, une chambre, salle de bains avec wc et une cuisine independante. a visiter sans tarder. copropriete: nb de lots: 22 budget previsionnel a la charge du vendeur: 816.0 euros/an.",214000
http://www.seloger.com/annonces/achat/appartement/paris-12eme-75/aligre-gare-de-lyon/103230589.htm?ci=750112&idqfix=1&idtt=2&idtypebien=1&listing-listpg=3&tri=d_dt_crea&bd=Li_LienAnn_1,vente appartement 2 pieces 43m2 paris 12eme,"surface de 43 m2, 5 etages, 2 etage, 2 pieces, 1 chambre, 1 salle d'eau, 1 toilette, toilettes separees, parquet, rangements, television par cable, cheminee, 4 m2 cave, 1 parking, chauffage electrique radiateur, cuisine separee equipee, digicode, entree, salle de sejour :, calme, dpe: e (274), ges : c (14)","rue moreau, a 2 pas de la coulee verte et de la place de la bastille, petite rue perpendiculaire a l'avenue daumesnil et la rue de charenton, proche des transports et de tout commerce. dans un bel immeuble, au 2eme etage sans ascenseur, charmant 2 pieces en parfait etat donnant entierement sur une cour pavee (calme et lumineux) compose d'une belle entree avec dressing, un sejour, une chambre, une salle d'eau, wc separes, une cuisine equipee avec nombreux rangement et une cave en parfait etat egalement, pas de travaux a prevoir, cuisine et salle d'eau refait a neuf recemment, wc suspendus poses il y a 6 mois, parquet en parfait etat, double vitrage installe il y a moins d'un an. charges de coproprietes faibles. ravalement deja vote, possibilite location de parking en bas de l'immeuble (100/mois environ) chauffage et eau chaude individuel electrique.",405000
http://www.seloger.com/annonces/achat/appartement/paris-12eme-75/103233379.htm?ci=750112&idqfix=1&idtt=2&idtypebien=1&listing-listpg=3&tri=d_dt_crea&bd=Li_LienAnn_1,vente appartement 4 pieces 64m2 paris 12eme,"surface de 64 m2, annee de construction 1960, 8 etages, 2 etage, 4 pieces, 2 chambres, 1 salle d'eau, 1 toilette, ascenseur, cave, chauffage central gaz, interphone, digicode, gardien, entree, salle de sejour :, calme","a proximite de la place daumesnil - felix eboue appartement de 3/4 pieces de 64 m2 avec entree, double sejour, deux chambres, salle d'eau, wc separe. cave en sous-sol. residence avec espaces verts. au calme. bien soumis au statut de copropriete. lots au total a venir quote-part annuelle des charges: 3360 euros aucune procedure en cours.",489000
http://www.seloger.com/annonces/achat/appartement/paris-8eme-75/europe/103194257.htm?ci=750108&idqfix=1&idtt=2&idtypebien=1&listing-listpg=4&tri=d_dt_crea&bd=Li_LienAnn_1,vente appartement 5 pieces 135m2 paris 8eme,"surface de 135 m2, 4 etage, 5 pieces, 2 chambres, 1 salle de bains, television par cable, orientation ouest, sud, dpe: b (), ges : c ()","paris 8eme proche du carrefour europe, et metros rome europe liege saint lazare, ecoles maternelles, lycees chaptal et condorcet) situe au 4eme etage d'un immeuble ancien renove, nous vous proposons un appartement d'une superficie de 135 m2 entierement a amenager (succession) possible 3 chambres, une salle de douches, une salle de bains, cuisine dinatoire a amenager, beaux volumes. parquet exposition sud ouest rue et cour possible chauffage au gaz bon plan et emplacement recherche visites prevues mardi 20/10 et mercredi 21/10 de 12h a 15 heures tel pour visites et rendez vous michelle vicnent 06x20501262.",1095000
http://www.seloger.com/annonces/achat/appartement/paris-12eme-75/bel-air-sud/103223739.htm?ci=750112&idqfix=1&idtt=2&idtypebien=1&listing-listpg=3&tri=d_dt_crea&bd=Li_LienAnn_1,vente appartement 2 pieces 29m2 paris 12eme,"surface de 29 m2, annee de construction 1900, 5 etages, 3 etage, 2 pieces, 1 chambre, 1 salle d'eau, 1 toilette, rangements, cave, chauffage individuel electrique, salle de sejour :, calme, dpe: f (346), ges : c (11)","a deux pas de l'avenue daumesnil et de ses commerces, dans un immeuble ancien situe dans une rue calme, charmant 2 pieces de 29m2 refait a neuf au 3eme etage compose d'un sejour avec tomettes d'origines, une cuisine ouverte, une chambre separee avec placard, salle d'eau avec wc. calme et lumineux, aucun travaux a prevoir.",240000
http://www.seloger.com/annonces/achat/appartement/paris-14eme-75/103161061.htm?ci=750114&idqfix=1&idtt=2&idtypebien=1&listing-listpg=4&tri=d_dt_crea&bd=Li_LienAnn_1,vente appartement 3 pieces 57m2 paris 14eme,"surface de 57 m2, annee de construction 1915, 6 etages, 1 etage, 3 pieces, 2 chambres, parquet, ascenseur, cheminee, cave, chauffage individuel gaz, cuisine separee, interphone, digicode, entree, salle de sejour :","exclusivite - a rafraichir - quartier alesia - appartement 3 pieces traversant situe au 1er etage avec ascenseur d'un immeuble haussmannien. il se compose d'une entree, un double sejour, une chambre avec possibilite de faire une deuxieme chambre, une salle de bains, une cuisine separee, un wc, une buanderie et une cave en sous-sol. double vitrage, parquet massif, cheminees, moulures. chauffage et eau chaude individuels au gaz. bon potentiel. ideal premier achat.",463000
http://www.seloger.com/annonces/achat/appartement/paris-13eme-75/buttes-aux-cailles-glaciere/103150291.htm?ci=750113&idqfix=1&idtt=2&idtypebien=1&listing-listpg=4&tri=d_dt_crea&bd=Li_LienAnn_1,vente appartement 3 pieces 52m2 paris 13eme,"travaux a prevoir, surface de 52 m2, annee de construction 1900, 5 etages, rdc etage, 3 pieces, 2 chambres, 1 salle de bains, 1 toilette, toilettes separees, cave, chauffage individuel gaz radiateur, cuisine separee, digicode, gardien, entree, salle de sejour :, vue, calme, dpe: f (385), ges : g (91)","glacieres / montsouris // rue boussingault - 3 pieces de charme a renover - situe dans un immeuble ancien d'excellent standing, au rez-de-chaussee, entree qui dessert toutes les pieces: salon sur rue, 2 belles chambres, cuisine sur cour vue degagee, salle de bains, toilette separes. haut de plafond 3m25, cave, lumineux, calme, travaux a prevoir. honoraires agence 5% ttc inclus - surface carrez 52,10 m2 - 42 lots de coproprietes.",336000
http://www.seloger.com/annonces/achat/appartement/paris-2eme-75/montorgueil-saint-denis/102847931.htm?ci=750102&idqfix=1&idtt=2&idtypebien=1&listing-listpg=4&tri=d_dt_crea&bd=Li_LienAnn_1,"vente appartement 9,3m2 paris 2eme","surface de 9 m2, 1 etage, 1 piece, 1 salle d'eau, 1 toilette, toilettes separees, cuisine coin cuisine, calme","rue leopold bellan a 10 m de la rue montorgueil. dans un immeuble au parties communes bien entretenues au 1er etage, une studette compose d'une piece principale avec coin cuisine, mezzanine de couchage et salle d'eau wc. studette au calme sur jolie cour pavee. belle hauteur sous plafond: 3.20m habitable sans frais.",99000
http://www.seloger.com/annonces/achat/appartement/paris-17eme-75/courcelles-wagram/103264347.htm?ci=750117&idqfix=1&idtt=2&idtypebien=1&listing-listpg=4&tri=d_dt_crea&bd=Li_LienAnn_1,vente appartement 7 pieces 285m2 paris 17eme,"surface de 285 m2, adapte aux personnes en fauteuil, 7 pieces, 5 chambres, 3 salles de bain, 3 toilettes, toilettes separees, parquet, rangements, television par cable, ascenseur, cheminee, cave, 1 balcon, situation : ville, cuisine separee equipee, interphone, digicode, gardien, entree, salle a manger, salle de sejour : 65 m2, vue, dpe: e (), ges : e ()","metro courcelles dans un bel immeuble au troisieme etage avec ascenseur, 7 pieces de 285m2 compose d'une entree, un sejour double de 65m2 donnant sur balcon, une cuisine separee et entierement equipee, cinq chambres, trois salles de bain, wc separes, cave. clair et ensoleille, vue degagee, beaux volumes, nombreux rangements, parfait etat. appartement beneficiant d'une situation geographique privilegiee a proximite des commerces et ecoles.",2570000
http://www.seloger.com/annonces/achat/appartement/paris-13eme-75/buttes-aux-cailles-glaciere/103157533.htm?ci=750113&idqfix=1&idtt=2&idtypebien=1&listing-listpg=4&tri=d_dt_crea&bd=Li_LienAnn_1,"vente appartement 2 pieces 53,33m2 paris 13eme","surface de 53 m2, 2 pieces, 1 chambre, 1 salle de bains, 1 toilette, toilettes separees, parquet, television par cable, cheminee, cave, cuisine equipee, salle de sejour :, dpe: e (280), ges : g (200)","paris xiii, a proximite de la place d'italie, dans un immeuble ancien, nous vous proposons un appartement de deux pieces avec tout le charme de l'ancien: parquet, moulures, cheminee. distribue en etoile ce bien est compose d'un sejour avec balconnet, d'une chambre avec sa salle de bain, d'un wc separe et d'une cuisine equipee. une cave complete ce bien. tous commerces a proximite. metro campo formio: ligne 5.",465000
http://www.seloger.com/annonces/achat/appartement/paris-13eme-75/103161055.htm?ci=750113&idqfix=1&idtt=2&idtypebien=1&listing-listpg=4&tri=d_dt_crea&bd=Li_LienAnn_1,vente appartement 2 pieces 35m2 paris 13eme,"surface de 35 m2, annee de construction 1930, 6 etages, rdc etage, 2 pieces, 1 chambre, 1 toilette, toilettes separees, rangements, cave, chauffage central radiateur, cuisine separee equipee, interphone, digicode, gardien, entree, salle de sejour :, calme, dpe: e (278), ges : e (51)","a 5 minutes du parc montsouris et de la cite universitaire. faibles charges. en rez-de-chaussee sur cour (au calme et sans passage !) d'un immeuble ancien de 1930, ce joli deux pieces de 35m2, traversant est-ouest, comprend une entree avec rangements, un sejour de 14m2, une cuisine separee equipee, une chambre (11m2), une salle d'eau, et, des wc separes. une cave complete ce bien. belle hauteur sous plafond (3 metres). ravalement recent. gardienne. appartement dans une copropriete de x lots et supportant 1684 euros de charges annuelles.",265000
http://www.seloger.com/annonces/achat-de-prestige/appartement/paris-17eme-75/pereire-malesherbes/103274599.htm?ci=750117&idqfix=1&idtt=2&idtypebien=1&listing-listpg=3&tri=d_dt_crea&bd=Li_LienAnn_1,vente de prestige appartement 5 pieces 160m2 paris 17eme,"surface de 160 m2, 4 etages, 2 etage, 5 pieces, 4 chambres, 1 salle de bains, 1 salle d'eau, 1 toilette, parquet, cheminee, cave, 1 balcon, chauffage individuel radiateur, cuisine separee, interphone, digicode, entree, salle a manger","paris 75017 - place pereire - proche de toutes les commodites et des transports, dans un immeuble ancien de standing, au deuxieme etage sans ascenseur, l'agence sadone vous propose un appartement familial de 160m2 compose d'une entree, d'un beau salon donnant sur large balcon filant, d'une salle a manger, d'une cuisine dinatoire independante, de quatre chambres, d'une salle de bains, d'une salle d'eau et d'un wc independant. appartement lumineux beneficiant de tous les atouts de l'ancien a savoir parquet, moulures et cheminees. cave en sous-sol. mandat 9674.",1280000
http://www.seloger.com/annonces/achat-de-prestige/appartement/paris-2eme-75/sentier-bonne-nouvelle/102746535.htm?ci=750102&idqfix=1&idtt=2&idtypebien=1&listing-listpg=5&tri=d_dt_crea&bd=Li_LienAnn_1,vente de prestige appartement 4 pieces 95m2 paris 2eme,"surface de 95 m2, annee de construction 1850, 6 etages, 3 etage, 4 pieces, 2 chambres, 1 salle de bains, 1 toilette, parquet, cheminee, cave, chauffage individuel gaz, cuisine separee, digicode, entree, salle de sejour : 31 m2, calme, dpe: d (176), ges : e (41)","2eme - dans une rue calme du sentier. au 3eme etage d'un bel immeuble en pierre de taille. superbe appartement compose d'une entree, double sejour de 30 m2, cuisine independante, 2 chambres (17 m2 et 13 m2), salle de bains et wc separes. parquet en points de hongrie, moulures, cheminees et belle hauteur sous plafond. lumineux et calme.",850000
http://www.seloger.com/annonces/achat/appartement/paris-14eme-75/montsouris-dareau/103127353.htm?ci=750114&idqfix=1&idtt=2&idtypebien=1&listing-listpg=5&tri=d_dt_crea&bd=Li_LienAnn_1,vente appartement 2 pieces 50m2 paris 14eme,"refait a neuf, surface de 50 m2, annee de construction 1932, 6 etages, 1 etage, 2 pieces, 1 chambre, 1 salle de bains, 1 toilette, toilettes separees, rangements, ascenseur, situation : ville, cuisine separee, interphone, digicode, gardien, entree, calme, inscrit a l'ismh, dpe: c (), ges : d ()","dans un magnifique immeuble art deco, une residence luxueuse restauree recemment. un appartement 2 pieces 50 m2 au 1er sur cour calme. ascenseur. beau volumes, hauteur sous plafond 3m. hall d'entree, cuisine equipee separee, salon, chambre, wc et salle de bains. tres fonctionnel, avec placards. appartement renove avec beaucoup de gout. possibilite parking dans un immeuble a cote. a cote du metro, rer, commerces, ecole, parc, hopitaux.",550000
